53	14576195	NR
53	14575237	NR
53	14573668	NR
53	14573547	NR
53	14565864	NR
53	14564671	NR
53	14564359	NR
53	14562055	NR
53	14562024	NR
53	14561585	NR
53	14560009	NR
53	14559246	NR
53	14557279	NR
53	14555985	NR
53	14552904	NR
53	14552873	NR
53	14551529	NR
53	14550793	NR
53	14550555	NR
53	14550542	NR
53	14550291	NR
53	14550271	NR
53	14534590	NR
53	14534537	NR
53	14534536	NR
53	14534257	NR
53	14533785	NR
53	14533779	NR
53	14527726	NR
53	14527403	NR
53	14523559	NR
53	14523105	NR
53	14523090	NR
53	14520710	NR
53	14520698	NR
53	14520688	NR
53	14519521	NR
53	14517282	NR
53	14514231	NR
53	14513778	NR
53	14511766	NR
53	14509560	NR
53	14508521	NR
53	14507879	NR
53	14507763	NR
53	14507379	NR
53	14507371	NR
53	14506620	NR
53	14505090	NR
53	14504257	NR
53	14503018	NR
53	14500553	NR
53	14500465	NR
53	13679866	NR
53	13679859	NR
53	13679067	NR
53	13678669	NR
53	13130508	NR
53	12975549	NR
53	12974633	NR
53	12972807	NR
53	12972603	NR
53	12972296	NR
53	12970741	NR
53	12970131	NR
53	12966135	NR
53	12965265	NR
53	12965263	NR
53	12963641	NR
53	12963640	NR
53	12963638	NR
53	12962033	NR
53	12959745	NR
53	12957716	NR
53	12957359	NR
53	12955085	NR
53	12951660	NR
53	12949906	NR
53	12949796	NR
53	12949792	NR
53	12949096	NR
53	12948918	NR
53	12947330	NR
53	12945748	NR
53	12944912	NR
53	12943658	NR
53	12942124	NR
53	12939333	NR
53	12939322	NR
53	12939308	NR
53	12935977	NR
53	12933896	NR
53	12933844	NR
53	12929134	NR
53	12927372	NR
53	12925598	NR
53	12925201	NR
53	12921950	NR
53	12921352	NR
53	12919388	NR
53	12918065	NR
53	12915770	NR
53	12915572	NR
53	12915117	NR
53	12912907	NR
53	12912861	NR
53	12909589	NR
53	12902989	NR
53	12900338	DR
53	12899928	NR
53	12897258	NR
53	12897129	NR
53	12894528	NR
53	12894225	NR
53	12894219	NR
53	12893272	NR
53	12891710	NR
53	12889596	NR
53	12887690	NR
53	12887274	NR
53	12886952	NR
53	12885432	NR
54	14585977	PR
54	14560951	NR
54	12961753	NR
54	12933875	NR
54	12933839	DR
54	12904388	NR
54	12892934	NR
54	12892633	NR
54	12854511	NR
54	12845565	NR
54	12833677	PR
54	12798001	NR
54	12743044	DR
54	12734193	NR
54	12654648	NR
54	12646652	NR
54	12645952	NR
54	12643514	NR
54	12624045	NR
54	12619183	NR
54	12609718	NR
54	12597547	NR
54	12582122	DR
54	12517882	NR
54	12477786	NR
54	12453220	PR
54	12453219	PR
54	12452278	NR
54	12445405	PR
54	12419804	NR
54	12409417	PR
54	12399384	NR
54	12397174	NR
54	12271458	NR
54	12237629	NR
54	12218136	NR
54	12191464	PR
54	12181342	NR
54	12176317	NR
54	12152601	NR
54	12125052	PR
54	12111748	NR
54	12089051	NR
54	12076256	PR
54	12073562	NR
54	12073088	NR
54	12073037	NR
54	12072450	NR
54	12042248	NR
54	12012467	NR
54	11994146	NR
54	11937514	NR
54	11933752	NR
54	11932451	NR
54	11929689	PR
54	11889116	NR
54	11884461	NR
54	11833252	NR
54	11810234	NR
54	11706579	NR
54	11682542	PR
54	11574621	NR
54	11535946	NR
54	11474033	NR
54	11447193	NR
54	11426863	NR
54	11425711	NR
54	11390700	PR
54	11386125	NR
54	11328834	NR
54	11284217	PR
54	11283095	NR
54	11282479	NR
54	11273677	NR
54	11248064	PR
54	11231556	NR
54	11204138	NR
54	11136791	NR
54	11121777	NR
54	11121047	NR
54	11113974	NR
54	11104818	NR
54	11098626	NR
54	11073971	NR
54	11015386	NR
54	10979933	NR
54	10939048	NR
54	10907340	NR
54	10907339	NR
54	10899835	NR
54	10894781	PR
54	10894780	PR
54	10885984	NR
54	10864413	NR
54	10809683	NR
54	10792717	NR
54	10790381	NR
54	10761539	NR
54	10746226	NR
54	10655413	NR
54	10652099	NR
54	10629054	NR
54	10618064	NR
54	10592694	PR
54	10581270	NR
54	10523548	NR
54	10515923	NR
54	10455055	PR
54	10397657	NR
54	10361267	NR
54	9973371	NR
54	9884022	NR
54	9880478	NR
54	9851516	NR
54	9834110	NR
54	9762819	NR
54	9744038	NR
54	9717390	NR
54	9715886	NR
54	9685984	NR
54	9650971	PR
54	9643541	NR
54	9596738	NR
54	9542932	NR
54	9504066	NR
54	9489670	NR
54	9466743	NR
54	9375292	NR
54	9360967	NR
54	9329219	NR
54	9317050	NR
54	9294258	NR
54	9256078	NR
54	9254121	NR
54	9185854	NR
54	9184009	NR
54	9107574	NR
54	9072145	NR
54	9070320	NR
54	9042386	NR
54	9036977	NR
54	9035920	NR
54	8917572	NR
54	8917571	NR
54	8868124	NR
54	8824149	NR
54	8795161	NR
54	8767274	NR
54	8727588	NR
54	8726005	NR
54	8672637	NR
54	8668830	NR
54	8633195	NR
54	8606099	NR
54	8575705	NR
54	8560740	NR
54	8544826	NR
54	8525906	NR
54	8083603	NR
54	8083193	NR
54	8067773	NR
54	8064542	NR
54	7996941	NR
54	7992058	NR
54	7954107	NR
54	7914883	NR
54	7908634	NR
54	7823301	NR
54	7802635	NR
54	7752895	NR
54	7672080	PR
54	7664623	NR
54	7650584	NR
54	7636200	NR
54	7613513	NR
54	7549996	NR
54	7517794	NR
55	14611817	NR
55	14592982	NR
55	14583738	DR
55	14582195	NR
55	14581449	NR
55	14576321	NR
55	14563313	NR
55	14555978	NR
55	14530408	NR
55	14530383	NR
55	12954010	NR
55	12941802	NR
55	12941702	NR
55	12934006	NR
55	12926989	NR
55	12915400	NR
55	12915181	NR
55	12891711	NR
55	12866056	PR
55	12853613	NR
55	12851391	NR
55	12842467	NR
55	12812077	NR
55	12805620	NR
55	12801977	NR
55	12792649	NR
55	12791680	NR
55	12782659	NR
55	12779337	DR
55	12777396	NR
55	12773564	NR
55	12773400	NR
55	12759162	NR
55	12751958	NR
55	12742753	NR
55	12739134	NR
55	12729250	NR
55	12724425	NR
55	12723697	NR
55	12718888	NR
55	12713425	NR
55	12710880	NR
55	12697829	NR
55	12697747	NR
55	12689589	NR
55	12685637	NR
55	12676924	NR
55	12669075	NR
55	12667084	NR
55	12665578	NR
55	12660166	NR
55	12639321	NR
55	12637028	NR
55	12633464	NR
55	12628191	NR
55	12628179	NR
55	12607005	NR
55	12596909	NR
55	12595679	NR
55	12581304	NR
55	12574397	NR
55	12551934	NR
55	12547511	NR
55	12535538	NR
55	12533428	NR
55	12533400	NR
55	12530235	NR
55	12529642	NR
55	12511578	NR
55	12499367	NR
55	12490167	NR
55	12489984	NR
55	12486321	NR
55	12483513	NR
55	12475245	NR
55	12475244	NR
55	12473341	NR
55	12456659	NR
55	12452770	NR
55	12450536	NR
55	12446815	NR
55	12429021	NR
55	12421817	NR
55	12421700	NR
55	12411609	NR
55	12410808	NR
55	12408966	NR
55	12393868	NR
55	12390877	NR
55	12386937	NR
55	12372432	NR
55	12370302	NR
55	12370299	NR
55	12244315	NR
55	12237304	NR
55	12220682	NR
55	12220643	NR
55	12210522	NR
55	12207884	NR
55	12206240	NR
55	12202754	NR
55	12202748	NR
55	12187381	NR
55	12183056	NR
55	12164782	NR
55	12162544	NR
55	12152067	NR
55	12150981	NR
55	12140263	NR
55	12127990	NR
55	12123597	PR
55	12123284	NR
55	12123281	NR
55	12111217	NR
55	12110674	NR
55	12082075	NR
55	12073609	NR
55	12067649	NR
55	12054678	NR
55	12052641	NR
55	12034896	NR
55	12033261	NR
55	12032306	NR
55	11993987	NR
55	11983081	NR
55	11974600	NR
55	11968024	NR
55	11961102	DR
55	11950986	NR
55	11940655	NR
55	11932771	NR
55	11931762	NR
55	11927591	NR
55	11922104	NR
55	11901114	NR
55	11893502	NR
55	11893496	NR
55	11893489	NR
55	11891924	NR
55	11891847	NR
55	11884612	NR
55	11879637	NR
55	11871662	NR
55	11859126	NR
55	11850638	NR
55	11841480	NR
55	11837318	NR
55	11835281	NR
55	11824786	NR
55	11821259	NR
55	11819118	NR
55	11812781	NR
55	11805302	NR
55	11803372	NR
55	11798170	NR
55	11795529	NR
55	11780682	NR
55	11777905	NR
55	11772015	NR
55	11758456	NR
55	11753566	NR
55	11752191	NR
55	11740565	NR
55	11724296	NR
55	11709551	NR
55	11707409	NR
55	11694586	NR
55	11683319	NR
55	11675589	NR
55	11673449	NR
55	11669650	NR
55	11606205	NR
55	11604499	NR
55	11592848	NR
55	11571307	NR
55	11564872	NR
55	11562749	NR
55	11559031	NR
55	11551971	NR
55	11550965	NR
55	11545749	NR
55	11529677	NR
55	11518323	NR
55	11516949	NR
55	11511536	NR
55	11509669	NR
55	11500935	NR
55	11498581	NR
55	11498577	NR
55	11493596	NR
55	11481485	NR
55	11479322	NR
55	11461703	NR
55	11438666	NR
55	11437232	NR
55	11433014	NR
55	11430834	NR
55	11425866	NR
55	11410372	NR
55	11408579	NR
55	11404375	NR
55	11403263	NR
55	11375490	NR
55	11357707	NR
55	11343701	NR
55	11342215	NR
55	11336712	NR
55	11333264	NR
55	11331621	NR
55	11329258	NR
55	11327883	NR
55	11310559	NR
55	11309407	NR
55	11278859	NR
55	11278847	NR
55	11266453	NR
55	11262398	NR
55	11241673	NR
55	11238413	NR
55	11219831	PR
55	11173517	NR
55	11168008	NR
55	11152286	NR
55	11149891	PR
55	11140636	NR
55	11124024	NR
55	11114523	NR
55	11112423	NR
55	11101893	NR
55	11097300	NR
55	11081628	NR
55	11060039	NR
55	11029073	NR
55	11021968	NR
55	11021967	NR
55	11016973	NR
55	11008128	NR
55	11006266	NR
55	11000277	NR
55	11000274	NR
55	10991787	PR
55	10982840	NR
55	10975843	NR
55	10974005	NR
55	10959836	NR
55	10942776	NR
55	10922473	NR
55	10921904	NR
55	10911987	NR
55	10908635	NR
55	10904421	NR
55	10903903	NR
55	10898600	NR
55	10898594	NR
55	10896666	NR
55	10890923	NR
55	10869032	NR
55	10852958	NR
55	10841563	NR
55	10840064	NR
55	10837157	NR
55	10837023	NR
55	10835396	NR
55	10827430	NR
55	10823347	NR
55	10804171	NR
55	10801889	NR
55	10794571	NR
55	10791919	NR
55	10791823	NR
55	10786633	NR
55	10786612	NR
55	10777603	NR
55	10766768	NR
55	10747028	NR
55	10736184	NR
55	10734083	NR
55	10712850	NR
55	10710716	NR
55	10708660	NR
55	10693884	NR
55	10692040	NR
55	10688663	NR
55	10675532	NR
55	10657245	NR
55	10651234	NR
55	10639185	NR
55	10639145	NR
55	10637320	NR
55	10625673	NR
55	10618634	NR
55	10617664	NR
55	10617636	NR
55	10609301	NR
55	10602480	NR
55	10600516	NR
55	10597896	NR
55	10597046	NR
55	10594036	NR
55	10593021	NR
55	10591219	NR
55	10589504	NR
55	10579937	NR
55	10579635	NR
55	10579431	NR
55	10568039	NR
55	10567583	NR
55	10555282	NR
55	10552045	NR
55	10535926	NR
55	10531356	NR
55	10531297	NR
55	10525292	NR
55	10524764	NR
55	10524208	NR
55	10510281	NR
55	10500494	NR
55	10490601	NR
55	10486002	NR
55	10471500	NR
55	10451068	NR
55	10445035	NR
55	10445029	NR
55	10441071	NR
55	10436015	NR
55	10430616	NR
55	10427026	NR
55	10421373	NR
55	10419482	NR
55	10402647	NR
55	10390154	NR
55	10387088	NR
55	10385122	NR
55	10377895	NR
55	10335662	NR
55	10331262	NR
55	10329402	NR
55	10322140	NR
55	10233761	NR
55	10226655	NR
55	10224258	NR
55	10196467	NR
55	10195423	NR
55	10195264	NR
55	10101043	NR
55	10096020	NR
55	10092186	NR
55	10077600	NR
55	10077596	NR
55	10074402	NR
55	10068466	NR
55	10064132	NR
55	10022893	NR
55	9989929	NR
55	9933463	NR
55	9918718	NR
55	9917388	NR
55	9893710	PR
55	9880503	NR
55	9880483	NR
55	9878528	NR
55	9878428	NR
55	9878065	NR
55	9840928	NR
55	9824303	NR
55	9812342	NR
55	9797552	NR
55	9783158	PR
55	9765294	NR
55	9760275	NR
55	9750170	NR
55	9742730	NR
55	9740715	NR
55	9723876	NR
55	9710635	NR
55	9685401	NR
55	9660812	NR
55	9657335	NR
55	9645435	NR
55	9641645	NR
55	9634239	NR
55	9628724	NR
55	9628723	NR
55	9615451	NR
55	9614938	NR
55	9611225	NR
55	9600066	NR
55	9587669	NR
55	9582357	NR
55	9575341	NR
55	9575089	NR
55	9571203	NR
55	9561773	NR
55	9535919	NR
55	9531506	NR
55	9511988	NR
55	9502778	NR
55	9493360	NR
55	9493359	NR
55	9488723	NR
55	9464271	NR
55	9444978	NR
55	9439656	NR
55	9427644	NR
55	9421495	PR
55	9414552	NR
55	9407553	NR
55	9398160	NR
55	9391047	NR
55	9372946	NR
55	9372928	NR
55	9367529	NR
